,Unnamed: 0,itemID_1,itemID_2,isDuplicate,generationMethod,d_price,d_categoryID,d_title,d_len_title,d_description,d_len_description,d_locationID,d_attrsJSON,d_len_attrsJSON,d_metroID,d_images,d_len_images,d_len_keys_attr,attr_keys1,attr_keys2
2525,2244550,3042515,4520491,0,3,0,,False,0.1111111111111111,False,0.02376599634369287,False,True,0,False,True,0,0,2,2
2526,158090,162255,1657943,1,1,0,,True,0,False,0.03418803418803419,True,False,0.5422885572139303,False,True,0,0.5,3,1
2527,1733201,2133836,2271351,0,1,0.025646871081728029,,True,0,False,0.07151350433157805,True,False,0,False,True,0,0,13,13
2528,1302353,1506316,3924748,0,1,0.030303030303030304,,False,0.04516129032258064,False,0.1912087912087912,True,True,0,True,True,0,0,1,1
2529,348385,363201,2974777,1,1,0,,False,0.20987654320987653,False,0.1484375,True,True,0,False,False,0.14285714285714285,,,
2530,1107991,1251730,1751548,0,3,0.12,,False,0.5,False,0.4371859296482412,True,False,0.0136986301369863,False,False,1.0,0,1,1
2531,2686170,4147013,4936397,0,1,0,,False,0.04854368932038835,False,0.13395638629283488,True,True,0,False,False,0.3333333333333333,0,1,1
2532,1999221,2577199,4616988,1,1,0,,False,0,False,0.028112449799196786,True,True,0,False,True,0,0,2,2
2533,1927057,2450428,3269918,0,1,0,,False,0.17543859649122806,False,0.043478260869565216,True,True,0,False,True,0,0,1,1
2534,932143,1031696,1951031,1,1,0,,True,0,False,0.047619047619047616,True,True,0,False,True,0,0,3,3
2535,87962,90924,4941494,0,3,0.29929929929929933,,False,0.3761467889908257,False,0.08117154811715481,True,False,0.006369426751592357,True,True,0,0,3,3
2536,240052,246971,5084638,0,1,0.027522935779816515,,False,0.11475409836065574,False,0.7562841530054645,True,True,0,False,False,0.6,0,1,1
2537,624027,668114,4127480,0,3,0.48148148148148145,,False,0.16666666666666666,False,0.15833919774806474,False,True,0,False,False,0.1111111111111111,0,3,3
2538,841055,922976,5311171,0,3,0.076923076923076927,,False,0.10967741935483871,False,0.22842639593908629,True,False,0.0931174089068826,False,False,0.1111111111111111,0,3,3
2539,1756480,2170579,4210635,1,1,0.027027027027027029,,False,0.030303030303030304,False,0.22504892367906065,True,True,0,False,True,0,0,1,1
2541,1270231,1463103,3040657,0,3,0.20289855072463769,,False,0.027522935779816515,False,0.3102189781021898,False,True,0,False,True,0,0,1,1
2543,621095,664532,5869689,1,2,0,,False,0.1836734693877551,True,0,True,True,0,False,True,0,0,1,1
2544,169191,174074,2559430,0,3,0.090909090909090912,,False,0.07246376811594203,False,0.05847953216374269,True,False,0.43902439024390244,True,False,0.3333333333333333,0.5,3,1
2545,2593854,3869571,6007736,1,1,0,,True,0,False,0.3217391304347826,True,True,0,False,True,0,0,3,3
2546,2904450,5063531,5721595,0,3,0.97530864197530864,,False,0.22727272727272727,False,0.1487603305785124,True,True,0,False,False,1.0,0,1,1
2547,589915,629483,1087201,1,3,0,,False,0.12380952380952381,False,0.16369710467706014,True,True,0,True,False,0.25,0,1,1
2548,1028254,1150059,1989055,1,2,0,,False,0.11764705882352941,True,0,True,True,0,False,True,0,0,1,1
2549,1709545,2096868,5581425,0,1,0.085907744392721114,,False,0.12244897959183673,False,0.11228070175438597,True,True,0,True,True,0,0,1,1
2550,307203,318877,1808374,1,1,0.00083612040133779263,,True,0,False,0.09707602339181287,True,True,0,False,False,0.1111111111111111,0,1,1
2551,150176,154078,2789014,1,1,0,,True,0,False,0.0005621135469364812,True,False,0.004909983633387889,False,True,0,0,8,8
2552,938271,1039087,5683189,1,1,0.10862262038073908,,False,0.04225352112676056,False,0.054272517321016164,False,True,0,False,True,0,0,1,1
2553,1071205,1204236,4581978,0,3,0.33333333333333331,,False,0.045454545454545456,False,0.026217228464419477,True,False,0.072992700729927,True,True,0,0,3,3
2554,2400328,3381923,5055713,1,3,0,,False,0.22,False,0.043478260869565216,True,True,0,True,False,0.3333333333333333,0,9,9
2555,1985388,2552466,4810025,0,1,0.011677695601401323,,False,0.058823529411764705,False,0.0005428881650380022,True,True,0,True,True,0,,,
2556,131855,135620,5718534,0,1,0.53846153846153844,,False,0.2897196261682243,False,0.5335276967930029,True,True,0,True,True,0,0,3,3
2557,1692756,2071057,2344546,0,1,0.0050662929826452516,,False,0,True,0,True,False,0,False,True,0,0,8,8
2558,595510,635752,4942013,1,1,0.035087719298245612,,False,0.06666666666666667,False,0.08740978348035285,True,True,0,False,False,0.14285714285714285,,,
2559,632200,677427,1232230,1,1,0.030949659172699946,,False,0.22330097087378642,False,0.00778642936596218,True,True,0,False,True,0,0,1,1
2560,2977388,5690370,5801072,1,2,0,,False,0,True,0,True,True,0,False,True,0,0,3,3
2561,879698,968736,3359195,0,1,0.014925373134328358,,True,0,False,0.045171339563862926,True,True,0,False,True,0,0,15,15
2562,1062520,1193618,3151112,0,1,0.0074074074074074077,,True,0,False,0.05665349143610013,True,False,0.07429322813938198,False,True,0,0.05128205128205128,41,37
2564,1566370,1879567,4409451,1,1,0,,True,0,False,0.016877637130801686,True,True,0,True,True,0,0,2,2
2566,2310987,3181343,4400759,0,3,0.047619047619047616,,False,0.06172839506172839,False,0.1393596986817326,True,True,0,False,False,0.5,0,1,1
2567,2376817,3328746,4810576,1,2,0.052631578947368418,,False,0.26666666666666666,False,0.053763440860215055,True,False,0,False,True,0,0,3,3
2568,2421362,3430583,4034393,0,3,0.21212121212121213,,False,0,False,0.34566473988439306,True,True,0,False,True,0,,,
2569,1696671,2076858,2470668,0,1,0.25,,False,0.14545454545454545,False,0.33746130030959753,True,True,0,False,True,0,0,2,2
2570,2371862,3317232,5082048,0,3,0.47058823529411764,,False,0.5412844036697247,False,0.6983240223463687,True,False,0.1320754716981132,False,True,0,0,1,1
2571,247324,254565,5363454,0,1,0,,False,0.027777777777777776,True,0,True,True,0,True,True,0,0,1,1
2572,1254856,1442768,1633066,1,1,5.0000025000012497e-07,,True,0,False,0.1767210787792761,False,False,0.006944444444444444,False,True,0,0,8,8
2573,593945,634031,825636,1,2,0,,True,0,False,0.027989821882951654,True,True,0,False,True,0,0,1,1
2574,258203,266272,5687410,1,3,0.38504155124653738,,False,0.01694915254237288,False,0.008869179600886918,True,True,0,False,True,0,,,
2576,2566208,3793628,5113059,0,1,0,,True,0,False,0.11714770797962648,True,False,0.022538552787663108,False,True,0,0,9,9
2577,686421,739003,5332306,0,1,0.083333333333333329,,False,0.02857142857142857,False,0.04584040747028863,True,True,0,True,True,0,0,1,1
2578,2891392,4986985,5043152,0,1,0.1111111111111111,,True,0,False,0.010794896957801767,True,True,0,False,True,0,0,1,1
2579,1839652,2303888,5951178,0,1,0.028571428571428571,,False,0.037037037037037035,False,0.09603658536585366,True,True,0,False,True,0,0,1,1
2580,1587028,1910375,2678634,1,1,0,,True,0,True,0,True,False,0.0024449877750611247,False,False,0.1111111111111111,0,4,4
2582,1693170,2071729,2139393,0,1,0.11627906976744186,,True,0,False,0.31004366812227074,True,True,0,True,False,0.42857142857142855,0,1,1
2583,2701529,4197136,4381968,0,3,0,,False,0.2231404958677686,False,0.024793388429752067,False,True,0,False,True,0,0,1,1
2584,1534505,1832875,2644472,0,1,0,,False,0.2,False,0.42947368421052634,True,True,0,True,True,0,0,1,1
2585,1028020,1149746,4508151,0,1,0.39393939393939392,,False,0.19327731092436976,False,0.1292517006802721,True,True,0,True,False,0.3333333333333333,0,2,2
2586,1722413,2116973,2964331,0,1,0.076923076923076927,,False,0.125,False,0.05845835488877393,True,False,0.00392156862745098,True,False,0.14285714285714285,0,3,3
2587,1522373,1814760,4058652,1,1,0,,False,0.15862068965517243,False,0.2857142857142857,True,True,0,False,True,0,0,3,3
2588,2129496,2814252,4848011,0,3,0.068493150684931503,,False,0.10526315789473684,False,0.27898550724637683,True,True,0,False,False,0.5,0,1,1
2589,1766952,2187400,3020786,1,1,0,,False,0.13157894736842105,False,0.0038910505836575876,True,True,0,False,True,0,0,1,1
2590,1936285,2466572,4651268,0,3,0.40000000000000002,,False,0.3263157894736842,False,0.05806451612903226,True,True,0,False,False,0.5,0,2,2
2591,1319380,1529440,4772011,1,1,0,,False,0,False,0.24045545880776958,True,False,0,False,False,0.42857142857142855,0,15,15
2592,2152380,2858528,5581335,0,3,0.6216216216216216,,False,0.4666666666666667,False,0.9061032863849765,True,False,0.4782608695652174,False,True,0,0.3333333333333333,2,1
2593,665959,715482,5025463,1,1,0,,True,0,False,0.16595744680851063,True,True,0,False,True,0,0,1,1
2594,213643,219415,1435814,0,3,0.96078431372549022,,False,0.2,False,0.05322128851540616,True,False,0.2,True,True,0,0,1,1
2595,997852,1111966,5964799,0,1,0,,True,0,True,0,True,True,0,False,True,0,0,3,3
2597,969318,1076740,3580095,1,1,0,,True,0,False,0.006993006993006993,True,False,0.0023094688221709007,False,True,0,0,9,9
2598,1686290,2061531,3589945,1,1,0.42857142857142855,,False,0.7037037037037037,False,0.5728155339805825,True,True,0,False,False,0.6,0,1,1
2599,1364466,1591222,4218929,0,3,0.9760479041916168,,False,0.14018691588785046,False,0.6019417475728155,True,True,0,True,False,0.42857142857142855,,,
2600,2113357,2784228,4521659,1,1,0,,True,0,True,0,True,False,0.009174311926605505,False,True,0,0,1,1
2601,1442497,1699046,5765830,1,1,0.054054054054054057,,True,0,False,0.18787878787878787,True,False,0.116751269035533,False,False,0.3333333333333333,0.09090909090909091,6,5
2602,2811908,4607043,5907255,0,1,0.090909090909090912,,True,0,False,0.13043478260869565,True,True,0,False,True,0,0,3,3
2603,1767971,2188772,5761178,1,1,0,,True,0,True,0,True,True,0,False,True,0,0,2,2
2604,825281,904106,5933313,0,1,0.06684491978609626,,False,0.1125,False,0.32690622261174407,True,True,0,False,False,0.14285714285714285,0,1,1
2606,193990,199785,1299828,1,1,0.8000180001800018,,False,0.1623931623931624,False,0.23655913978494625,True,True,0,False,True,0,0,3,3
2607,286988,297161,4556269,1,1,0,,False,0,True,0,True,True,0,False,True,0,0,1,1
2608,1261590,1451590,3813296,1,1,0.076923076923076927,,True,0,False,0.07849829351535836,True,True,0,True,True,0,0,1,1
2610,1479042,1752084,3151523,0,1,0.1111111111111111,,False,0.0136986301369863,False,0.0050415183867141165,True,False,0.006896551724137931,True,True,0,0,3,3
2611,2377712,3330851,4224088,1,1,0,,False,0.08843537414965986,False,0.07661691542288557,False,True,0,False,True,0,0,1,1
2612,562466,598895,1377343,0,3,0.014814814814814815,,True,0,True,0,True,False,0.004273504273504274,False,False,0.3333333333333333,0,13,13
2613,928068,1026569,4851022,1,1,0.009433962264150943,,False,0.012048192771084338,True,0,True,False,0.003436426116838488,False,True,0,0,8,8
2614,2018089,2610660,2829340,0,3,0,,False,0.1282051282051282,False,0.13572204125950055,True,True,0,False,False,0.3333333333333333,0,3,3
2615,2646897,4024800,5875907,0,1,0.090909090909090912,,True,0,False,0.02389705882352941,True,True,0,False,True,0,0,1,1
2616,2719656,4257917,5314587,1,1,0,,False,0.36666666666666664,False,0.2640449438202247,True,True,0,False,True,0,0,3,3
2617,833207,913515,5423509,0,1,0.20000000000000001,,False,0.21052631578947367,False,0.05910543130990415,True,True,0,True,False,0.3333333333333333,0,3,3
2619,1853914,2328008,2616307,0,1,0,,False,0.2328767123287671,False,0.42,True,True,0,True,False,0.6666666666666666,0,1,1
2620,706395,762904,3266918,1,1,0.17001828153564899,,False,0.13131313131313133,False,0.06720977596741344,True,True,0,False,False,0.14285714285714285,0,1,1
2621,526811,559557,3106172,1,3,0,,False,0.421875,False,0.027205695397915078,False,True,0,False,True,0,0,1,1
2622,1475830,1747678,4333598,1,1,0,,False,0.35135135135135137,False,0.3142857142857143,True,True,0,False,False,0.3333333333333333,0,3,3
2623,2680875,4129832,5976222,0,1,0.047619047619047616,,False,0.04938271604938271,False,0.16483516483516483,True,True,0,True,True,0,0,1,1
2624,1397776,1636107,3013402,0,1,0.011363636363636364,,True,0,True,0,True,False,0,False,True,0,0,14,14
2625,583146,621959,2404882,0,1,0.041666666666666664,,False,0.08888888888888889,False,0.14688128772635814,True,False,0,False,False,0.2,0,11,11
2626,1103478,1245859,2509905,0,3,0,,False,0.5333333333333333,False,0.12083333333333333,True,False,0.09268292682926829,False,False,0.25,0.2,2,3
2627,234087,240690,659472,0,1,0.44827586206896552,,False,0,False,0.42245989304812837,True,True,0,True,True,0,0,1,1
2629,1858836,2335547,3028556,1,2,0,,True,0,False,0.08280254777070063,True,False,0,False,False,0.3333333333333333,0,3,3
2631,528783,561708,4422797,1,1,0,,False,0.408,False,0.07017543859649122,True,True,0,True,True,0,0,1,1
2632,627585,672084,4909019,1,1,0,,False,0,False,0.018983466013472138,True,True,0,True,True,0,0,1,1
2633,171943,177034,1394925,0,1,0.047619047619047616,,False,0.0875,False,0.07414829659318638,True,True,0,True,False,0.1111111111111111,0,3,3
2634,834623,915225,5157738,0,1,0.016985138004246284,,True,0,False,0.11827956989247312,True,True,0,False,True,0,0,1,1
2635,1951759,2493626,5147429,0,1,0.043209479039216951,,True,0,False,0.17815211842776926,True,False,0.004629629629629629,False,True,0,0,12,12
2636,1888591,2385941,5200676,1,1,0.45454545454545453,,False,0.3333333333333333,False,0.5319148936170213,True,True,0,True,False,0.3333333333333333,0,2,2
2638,792472,864773,2549348,0,3,0.43377148634984836,,False,0.05084745762711865,False,0.265658747300216,True,False,0.0031088082901554403,True,False,0.2,0,13,13
2639,1700962,2083160,3049531,1,1,0.043478260869565216,,False,0.5833333333333334,False,0.07518796992481203,True,True,0,False,False,0.2,0,1,1
2640,2732782,4303692,4781957,0,1,0.072289156626506021,,True,0,False,0.015109466543324082,True,False,0.2007042253521127,False,True,0,0.02702702702702703,18,19
2641,595610,635912,2317349,0,1,0.056179775280898875,,False,0.11688311688311688,False,0.19003115264797507,True,True,0,True,False,0.2,0,1,1
2642,1153548,1310212,2511635,0,1,6.2503906494155883e-05,,False,0.25301204819277107,False,0.016930022573363433,True,True,0,False,True,0,,,
2643,316510,329016,939353,0,1,0.073170731707317069,,False,0.2,True,0,True,False,0,False,False,0.1111111111111111,0,1,1
2645,555594,591096,1754756,0,1,0.20000000000000001,,False,0.047619047619047616,False,0.023255813953488372,True,True,0,True,True,0,0,1,1
2646,462750,487092,3915995,0,1,0.035087719298245612,,False,0,False,0.20261437908496732,True,False,0,False,False,0.14285714285714285,0,15,15
2647,1298716,1501264,3260873,0,3,0.98737058050453574,,False,0.08974358974358974,False,0.6465730800990916,True,False,0.058823529411764705,True,False,0.5,0,1,1
2648,697043,751775,5394573,1,1,0,,True,0,False,0.19877675840978593,True,True,0,False,True,0,0,1,1
2649,2660565,4066786,5158893,0,3,0.18518518518518517,,False,0.17647058823529413,False,0.42035398230088494,True,True,0,False,True,0,0,1,1
2650,711580,769162,4421390,1,1,0.66666666666666663,,False,0.05660377358490566,False,0.6138540899042004,True,True,0,True,True,0,0,1,1
2651,2931292,5240879,5384699,0,1,0.015772870662460567,,False,0.11475409836065574,False,0.0867579908675799,True,False,0,False,True,0,0,8,8
2652,2529441,3696275,4116748,0,1,0.27272727272727271,,False,0.05806451612903226,False,0.42460796139927626,False,True,0,False,False,0.6666666666666666,0,1,1
2653,2382711,3342559,5350775,1,1,0.33333333333333331,,False,0.13793103448275862,False,0.3656387665198238,True,False,0,False,False,0.6666666666666666,0,3,3
2654,55900,57650,723023,0,3,0.62343096234309625,,False,0.6144578313253012,False,0.8831615120274914,True,True,0,False,False,0.1111111111111111,0,2,2
2655,2324143,3209692,4935010,0,3,0.1111111111111111,,False,0.13178294573643412,False,0.13043478260869565,True,True,0,False,True,0,,,
2656,1905380,2413913,3630200,1,1,0,,True,0,False,0.0026954177897574125,True,True,0,False,True,0,0,1,1
2657,2972562,5623860,6034211,1,1,0.1111111111111111,,True,0,False,0.7442455242966752,True,False,0.10624315443592552,False,True,0,0.05263157894736842,10,9
2658,882661,972470,3965676,0,1,0,,False,0.3088235294117647,False,0.2847399829497016,True,True,0,False,True,0,0,1,1
2659,1291227,1491152,5072917,0,1,0.125,,False,0.05084745762711865,False,0.04035874439461883,True,True,0,True,True,0,0,1,1
2660,2922119,5175390,5516397,1,1,0,,False,0.05263157894736842,False,0.04716981132075472,True,True,0,True,True,0,0,3,3
2661,2092063,2744567,4365535,0,1,0.011299435028248588,,False,0.0440251572327044,False,0.0041841004184100415,True,True,0,True,True,0,0,1,1
2662,601192,642192,1579421,0,3,0.20000000000000001,,False,0.08235294117647059,False,0.19745222929936307,True,False,0.1029126213592233,False,False,0.3333333333333333,0,6,6
2663,2414052,3413434,4604965,0,3,0.3493975903614458,,False,0.22448979591836735,True,0,True,False,0.18248175182481752,False,True,0,0,1,1
2664,817293,894318,1759488,1,1,0,,True,0,False,0.009900990099009901,True,True,0,False,True,0,0,1,1
2665,3538,3843,461048,0,1,0.19303797468354431,,True,0,False,0.01974000962927299,True,False,0.005917159763313609,False,False,0.058823529411764705,0,14,14
2666,1052501,1180762,5155165,0,1,0,,False,0,False,0,True,True,0,True,True,0,0,2,2
2667,1757803,2172694,4915384,0,3,0.29032258064516131,,False,0.012048192771084338,False,0.036065573770491806,True,False,0.2643312101910828,False,False,0.14285714285714285,0.2,9,6
2668,503015,532452,2240122,0,1,0,,False,0,False,0.341545352743561,True,True,0,False,False,0.1111111111111111,0,2,2
2669,701197,756622,4534643,0,1,0.1111111111111111,,True,0,False,0.09151414309484193,True,False,0.008567931456548347,False,True,0,0,9,9
2670,2302370,3163222,4437860,0,1,0.2857142857142857,,False,0.08536585365853659,False,0.27406049495875345,True,False,0.06910569105691057,True,True,0,0,4,4
2671,139283,143034,4118249,0,3,0.043478260869565216,,False,0.25,False,0.025847214244686962,True,True,0,False,True,0,0,1,1
2672,1366123,1593586,4392629,0,1,0.090909090909090912,,False,0.04242424242424243,False,0.009900990099009901,True,True,0,True,True,0,0,1,1
2673,2427950,3446376,5967941,0,3,0.57139030270559876,,False,0.1891891891891892,False,0.9524508365130614,True,False,0.49514563106796117,True,False,0.1111111111111111,0.4583333333333333,13,35
2674,1260511,1450202,4839852,0,3,0.33333333333333331,,False,0.05263157894736842,False,0.05343511450381679,True,False,0.050724637681159424,False,True,0,0,3,3
2675,1877611,2367696,6048401,0,1,0.04072398190045249,,False,0,False,0.017094017094017096,True,False,0,False,False,0.1111111111111111,0,14,14
2677,2560620,3778940,5656733,0,3,0.33333333333333331,,False,0.15555555555555556,False,0.5766738660907127,True,False,0.21839080459770116,False,False,0.6666666666666666,0,1,1
2678,338615,352415,1343211,0,1,0.25925925925925924,,False,0.02654867256637168,False,0.30256410256410254,True,True,0,True,True,0,0,3,3
2679,2207053,2965615,4156808,1,1,0,,False,0,False,0.5679567956795679,True,False,0.3719512195121951,False,True,0,0.4482758620689655,21,8
2680,1618533,1958480,3953343,0,1,0,,False,0.03496503496503497,False,0.005279831045406547,True,True,0,True,True,0,0,1,1
2681,2010281,2596813,5015148,1,1,0,,True,0,False,0.03480278422273782,True,True,0,False,True,0,0,3,3
2682,2707389,4216277,4466073,0,3,0,,False,0.3142857142857143,False,0.20238095238095238,True,False,0.10756972111553785,False,True,0,0,3,3
2683,873038,960624,3932160,0,1,0.1111111111111111,,False,0.3333333333333333,False,0.3275862068965517,True,True,0,False,True,0,0,1,1
2684,450055,472613,5999209,0,3,0.40000000000000002,,False,0.35064935064935066,False,0.6253968253968254,True,False,0.09859154929577464,True,False,0.42857142857142855,0,1,1
2685,1337192,1553964,2856777,0,1,0.29729729729729731,,False,0.024691358024691357,False,0.014721919302071973,True,True,0,True,True,0,0,1,1
2686,1742129,2147913,4646288,0,3,0.1328125,,False,0,False,0.07623318385650224,True,False,0.03643724696356275,True,False,0.05263157894736842,0.030303030303030304,16,17
2687,263114,271465,587655,1,2,0.090909090909090912,,False,0.5789473684210527,False,0.10539845758354756,True,False,0.027210884353741496,False,True,0,0,3,3
2688,2319667,3200351,6060163,1,1,0,,False,0.012048192771084338,False,0.06394316163410302,True,False,0.001447178002894356,False,True,0,0,10,10
2689,415264,435205,2951068,0,3,0.45454545454545453,,False,0.1282051282051282,False,0.41644562334217505,True,False,0.48905109489051096,False,True,0,0.3333333333333333,1,2
2690,611997,654218,4498862,1,2,0,,True,0,False,0.08274158690953998,True,True,0,False,True,0,0,3,3
2691,1598177,1927261,4437577,0,1,0.01098901098901099,,False,0.43157894736842106,False,0.015172413793103448,True,True,0,False,False,0.3333333333333333,0,2,2
2692,1417738,1664444,3848422,0,3,0.29921259842519687,,False,0.13333333333333333,False,0.10877192982456141,True,False,0.006404391582799634,False,True,0,0,15,15
2693,970755,1078397,4282682,0,1,0.052631578947368418,,False,0.09375,False,0.03238095238095238,True,True,0,True,True,0,0,3,3
2694,2792404,4527326,4954395,1,1,0.076923076923076927,,False,0.014492753623188406,False,0.5498721227621484,True,True,0,True,True,0,0,6,6
2696,1625143,1968196,3129470,1,1,2.4999993750001564e-07,,True,0,False,0.5244755244755245,True,True,0,False,True,0,0,3,3
2697,1353536,1576351,5128740,1,1,0.052631578947368418,,False,0.2054794520547945,False,0.16831683168316833,True,True,0,True,True,0,0,3,3
2698,729308,789558,5323187,0,3,0.41176470588235292,,False,0.13725490196078433,False,0.5662650602409639,False,False,0.11864406779661017,False,False,0.3333333333333333,0,2,2
2699,1615142,1953624,6007274,0,1,0.10526315789473684,,False,0.0125,False,0.007150922092585623,True,True,0,False,False,1.0,0,1,1
2702,546460,581451,1963021,1,1,0,,True,0,False,0.0018281535648994515,True,True,0,True,True,0,0,11,11
2703,2434217,3461111,4717922,0,3,0.32432432432432434,,False,0.060240963855421686,False,0.10837438423645321,True,False,0.11462450592885376,False,False,0.3333333333333333,0,3,3
2704,1174585,1337643,1392922,0,1,0.0076764098021848241,,False,0.042735042735042736,False,0.06300331596399811,True,True,0,True,True,0,0,2,2
2705,480949,507284,1510955,0,3,0.30434782608695654,,False,0.15625,False,0.1891891891891892,True,True,0,False,False,0.3333333333333333,0,1,1
2706,1285156,1482967,2178907,1,1,0,,False,0.6,True,0,True,False,0.0035335689045936395,True,False,0.14285714285714285,0,3,3
2707,2908067,5085083,5627026,0,1,0.34453781512605042,,False,0.2923076923076923,False,0.24537037037037038,True,True,0,False,False,0.3333333333333333,0,3,3
2708,1437256,1691674,2225024,1,1,0,,False,0.015384615384615385,False,0.21604938271604937,True,True,0,False,False,0.3333333333333333,0,3,3
2709,1102546,1244625,4435825,1,1,0,,True,0,True,0,False,True,0,False,True,0,0,1,1
2710,4301,4561,2695275,0,3,0.61290322580645162,,False,0.09090909090909091,False,0.19004524886877827,False,False,0.028985507246376812,False,False,0.5,0,1,1
2711,659826,708710,3234056,1,1,0.20000000000000001,,False,0.09722222222222222,True,0,True,True,0,False,False,1.0,0,1,1
2712,1050112,1177559,4578827,0,1,0,,False,0,False,0,True,True,0,False,True,0,0,1,1
2713,769831,837893,5427562,0,1,0,,False,0.014492753623188406,False,0.06629834254143646,True,True,0,True,False,0.3333333333333333,0,1,1
2715,2945777,5354189,5434196,1,1,0.090909090909090912,,False,0.12056737588652482,False,0.3989071038251366,True,False,0.06,True,True,0,0,3,3
2716,2288,2443,4029938,0,1,0.33333333333333331,,False,0.07692307692307693,False,0.6597222222222222,True,True,0,False,True,0,0,1,1
2717,1084220,1220968,1505924,1,1,0,,False,0.20634920634920634,True,0,True,True,0,False,True,0,0,1,1
2718,2765731,4422946,5806106,0,3,0.33333333333333331,,False,0.1276595744680851,False,0.03412616339193381,True,False,0.1937984496124031,False,True,0,0,1,1
2719,1903036,2409785,4193272,0,1,0.33333333333333331,,False,0.14035087719298245,False,0.015384615384615385,True,True,0,True,True,0,0,1,1
2720,2616972,3936288,6026129,0,1,0.12041884816753927,,False,0.16853932584269662,False,0.26900584795321636,True,True,0,False,True,0,,,
2721,2815843,4624517,5631037,1,1,0,,False,0.05405405405405406,False,0.044534412955465584,True,True,0,True,False,0.2,0,1,1
2722,1460139,1724691,3048166,0,1,0.55555555555555558,,False,0.2,False,0.07092198581560284,False,True,0,False,False,0.14285714285714285,0,1,1
2723,785724,856575,4397084,0,3,0.072164948453608241,,False,0,False,0.23591549295774647,True,False,0.0175,False,False,0.1111111111111111,0,10,10
2724,623544,667486,2879005,0,3,0.20000000000000001,,False,0.14285714285714285,False,0.07516339869281045,True,True,0,True,False,0.14285714285714285,0,1,1
2725,1237955,1420636,4678811,0,1,0.27277686852154936,,False,0.012987012987012988,False,0.023060796645702306,True,True,0,False,False,0.1111111111111111,0,3,3
2726,2741904,4335237,5502675,1,1,0,,True,0,False,0.4588235294117647,False,True,0,False,True,0,0,1,1
2727,530685,563903,1768637,0,1,0.1111111111111111,,False,0.29914529914529914,False,0.4493783303730018,True,True,0,True,True,0,0,2,2
2728,1367489,1595261,2661672,0,3,0.040000000000000001,,False,0.1891891891891892,False,0.25,True,False,0.017948717948717947,False,True,0,0,9,9
2729,2060036,2686350,4218778,0,3,0,,False,0.07936507936507936,False,0.13219094247246022,True,True,0,True,True,0,0,1,1
2730,2923920,5188586,5342272,1,1,0.090909090909090912,,False,0.45454545454545453,False,0.7530864197530864,True,True,0,False,True,0,0,1,1
2731,233466,239942,1757729,0,1,0,,False,0.1917808219178082,False,0.1917808219178082,True,True,0,True,True,0,0,3,3
2732,857167,941943,4903909,0,1,0.20481927710843373,,False,0.011494252873563218,False,0.17450365726227796,True,True,0,True,False,0.2,0,3,3
2733,97837,100590,1267737,0,3,0.77777777777777779,,False,0.18309859154929578,False,0.029850746268656716,True,True,0,False,False,0.5,0,3,3
2734,256003,263973,1507903,1,1,0,,True,0,False,0.08008213552361396,True,True,0,False,True,0,0,5,5
2735,878991,967889,3651464,0,1,0.25,,True,0,False,0.04142011834319527,True,True,0,True,False,0.1111111111111111,0,1,1
2736,165116,169506,3741476,1,1,0,,False,0.19736842105263158,False,0.10835913312693499,True,True,0,True,True,0,0,1,1
2737,2783446,4491515,5171229,0,1,0.071428571428571425,,False,0.034482758620689655,False,0.26380368098159507,True,True,0,False,True,0,0,1,1
2738,2582019,3836917,6106450,0,1,0.01098901098901099,,False,0.029411764705882353,False,0.026392961876832845,True,True,0,True,True,0,0,2,2
2739,2889700,4977654,5073997,0,3,0.95360195360195366,,False,0.16363636363636364,False,0.8136300417246175,True,True,0,True,False,0.6666666666666666,0,1,1
2740,630938,675964,4509802,0,1,0.066666666666666666,,False,0.06060606060606061,False,0.00872093023255814,True,True,0,True,False,0.3333333333333333,0,1,1
2741,1565441,1878139,3062819,1,1,0,,True,0,False,0.1284796573875803,False,True,0,False,False,1.0,0,1,1
2742,2740022,4328500,4455455,0,3,0.36363636363636365,,False,0.5102040816326531,False,0.6521739130434783,True,False,0.008403361344537815,False,False,0.25,0,3,3
2743,1892917,2393097,5320114,1,1,0,,True,0,False,0.03869047619047619,True,True,0,False,False,1.0,,,
2744,893494,985381,2635180,0,1,0.1111111111111111,,False,0.06451612903225806,False,0.6406685236768802,True,True,0,False,True,0,0,6,6
2745,947048,1049743,6040493,0,1,9.0917356123283935e-05,,True,0,False,0.6346433770014556,True,False,0.0035714285714285713,False,False,0.6666666666666666,0,8,8
2746,1005737,1121654,4436641,0,1,0.025654181631605953,,False,0.22123893805309736,False,0.03225806451612903,False,True,0,False,False,0.5,,,
2747,2445670,3488442,5759814,0,1,0.29610580455547392,,True,0,False,0.08753148614609572,True,True,0,False,False,0.6,0,1,1
2748,2672676,4103718,5557868,0,1,0,,False,0.07894736842105263,False,0.26688632619439867,True,True,0,True,False,0.25,0,1,1
2749,147429,151259,5174743,0,3,0.37440758293838861,,False,0.3333333333333333,False,0.6058107577542207,True,False,0.07106382978723404,False,True,0,0.09734513274336283,51,62
2750,690794,744443,3661933,0,3,0.99589883800410117,,False,0.10869565217391304,False,0.34233518665607626,True,True,0,False,False,0.6666666666666666,0,1,1
